Device Name (ID),Node name,Device Type,Fleet,Plate No,Vehicle Type,SIM,SIM IP,ICCID,Wi-Fi IP,IMEI,Telephone,Chassis No,Installation date,Create date,Last Online Time,Last Offline Time,Access Mode,Channel Name,Terminal model,App version,Audio-video Count,Intercom Count,Input Number,Output Number,Cloud Recording Channel,Remarks
BUD-709_EVO(6063465128),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630694858315F,,864086063465128,,,,12/05/2023 19:37:00,19/03/2026 04:38:18,19/03/2026 04:43:16,Offline,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,"P24112702.685
",8,1,2,2,,
BUD-805_EVO(9053082470),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630694858687F,,868159053082470,,,,20/09/2022 14:50:00,19/03/2026 05:23:54,19/03/2026 05:47:03,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUD-809_EVO4(8045162935),Central node,Hero-ME32-04,SECURITAS,CEB-406,A1,,,8951101630914515505F,,864086062890102,,,,11/10/2023 17:20:00,19/03/2026 11:28:00,19/03/2026 11:27:04,3G,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUD-857_EVO(9053082074),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630694858323F,,868159053082074,,,,16/09/2022 14:01:00,19/03/2026 06:25:31,19/03/2026 06:27:35,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUD-914_EVO(9053082710),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630694856913F,,868159053082710,,,,20/09/2022 12:31:00,22/01/2026 05:08:48,22/01/2026 05:15:36,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUE-811_EVO4(3070275066),Central node,Hero-ME32-04,T. SAN DIEGO,,A1,,,,,,,,,08/08/2024 17:33:00,23/11/2025 08:19:15,23/11/2025 08:22:00,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25022110.A2021,4,1,2,2,,
BUE-817_EVO4(3070264623),Central node,Hero-ME32-04,T. SAN DIEGO,,A1,,,,,,,,,08/08/2024 17:57:00,09/06/2025 11:15:32,09/06/2025 11:18:24,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25022110.A2021,4,1,2,2,,
BUE-855_EVO4(3070262205),Central node,Hero-ME32-04,T. SAN DIEGO,,A1,,,,,,,,,08/08/2024 18:04:00,04/06/2025 11:35:32,04/06/2025 11:47:57,Offline,CH1;CH2;CH3;CH4,ME41-04NA,T24062501.1729,4,1,2,2,,
BUE-879_EVO4(3070263625),Central node,Hero-ME32-04,T. SAN DIEGO,,A1,,,,,,,,,08/08/2024 17:56:00,01/12/2025 13:07:16,01/12/2025 13:08:19,Offline,CH1;CH2;CH3;CH4,ME41-04NA,T24062501.1729,4,1,2,2,,
BUE-900_EVO4(3070275579),Central node,Hero-ME32-04,T. SAN DIEGO,,A1,,,,,,,,,11/07/2024 18:13:00,04/06/2025 11:39:10,04/06/2025 11:41:47,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25022110.A2021,4,1,2,2,,
BUF-714_EVO4(3070263666),Central node,Hero-ME32-04,T. SAN DIEGO,,A1,,,,,,,,,11/07/2024 17:53:00,04/06/2025 11:41:25,04/06/2025 11:42:32,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25022110.A2021,4,1,2,2,,
BUF-715_EVO4(3070262023),Central node,Hero-ME32-04,T. SAN DIEGO,,A1,,,,,,,,,08/08/2024 17:56:00,03/06/2025 23:24:30,03/06/2025 23:26:34,Offline,CH1;CH2;CH3;CH4,ME41-04NA,,4,1,2,2,,
BUF-845_EVO4(9053072539),Central node,Hero-ME32-04,MULT. TRNSP. CAJAMARCA,,A1,,,8951101630757549157F,,868159053072539,,,,21/01/2023 11:50:00,16/03/2026 17:22:50,16/03/2026 17:49:48,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUI-532_EVO(5048951238),Central node,Hero-MA80-08,DAJOR,,A1,,,,,,,,,18/01/2022 17:24:00,29/12/2025 09:14:26,29/12/2025 09:31:46,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUI-708_EVO(8049370195),Central node,Hero-ME31-08,DCR_ANTAPACAY,,A1,,,8951101130031238354F,,862708049370195,,1G4WX25E0600029,,19/06/2025 22:34:12,19/03/2026 11:22:31,19/03/2026 11:16:47,4G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
BUI-710_EVO4(6062896646),Central node,Hero-ME32-04,EVO_DESINSTALADO,BUI-710,A1,,,,,,,,,08/05/2023 13:20:00,11/07/2023 15:53:00,11/07/2023 16:01:00,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P23022101.1333,4,1,2,2,,
BUI-723 _EVO4(9053063132),Central node,Hero-ME32-04,DCR-YANACOCHA,BUI-723,A1,,,,,,,,,25/01/2023 11:29:00,,16/05/2023 14:14:00,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P22040101.542,4,1,2,2,,
BUI-727_EVO(8049356350),Central node,Hero-ME31-08,DCR_ANTAPACAY,,A1,,,8951101130031236242F,,862708049356350,,1G4WX25E0600157,,19/06/2025 22:34:13,19/03/2026 11:18:14,19/03/2026 11:16:15,3G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
BUI-772_EVO4(9050379572),Central node,Hero-ME32-04,EVO_DESINSTALADO,BUI-772,A1,,,,,,,,,01/02/2023 14:17:00,21/11/2024 07:11:22,21/11/2024 07:11:59,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P22040101.542,4,1,2,2,,
BUI-773_EVO(3070914359),Central node,ME31-08,DCR_ANTAPACAY,,A1,,,8951101630994389805F,,861553070914359,,,,30/04/2025 17:53:49,10/02/2026 10:57:57,10/02/2026 10:59:26,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
BUI-815_EVO(8049379550),Central node,Hero-ME31-08,DCR_ANTAPACAY,,A1,,,8951101130031237851F,,862708049379550,,1G4WX25E0600060,,19/06/2025 22:34:12,19/03/2026 11:10:45,19/03/2026 10:38:34,4G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
BUI-824_EVO(3070917527),Central node,ME31-08,DCR_ANTAPACAY,,A1,,,8951101630994389862F,,861553070917527,,,,29/04/2025 14:34:08,19/03/2026 11:13:16,19/03/2026 10:51:54,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
BUI-850_EVO(3070916479),Central node,ME31-08,DCR_ANTAPACAY,,A1,,,8951101630994389839F,,861553070916479,,,,29/04/2025 14:42:28,19/03/2026 11:13:23,19/03/2026 10:56:59,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
BUJ-906_EVO(3070907288),Central node,Hero-ME31-08,DCR_ANTAPACAY,,A8,,,8951101130031237869F,,861553070907288,,1G4WX25E0600178,,19/06/2025 22:34:13,19/03/2026 11:18:38,19/03/2026 11:17:06,3G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
BUK-578_EVO4(3070950890),Central node,ME30-04,ATUCCHA,,A1,,,8951101630976737955F,,861553070950890,,,,21/03/2025 12:46:53,15/01/2026 13:16:39,15/01/2026 13:21:27,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
BUN-846_EVO(9050384374),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630733530784F,,868159050384374,,,,17/05/2022 15:39:00,19/03/2026 11:24:36,19/03/2026 11:12:39,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUN-893_EVO(9053656018),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630733531220F,,862708046884693,,,,20/09/2022 12:05:00,19/03/2026 04:39:34,19/03/2026 04:50:38,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUN-900_EVO(9053655820),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630739228342F,,868159053655820,,,,15/09/2022 16:44:00,19/03/2026 05:32:01,19/03/2026 05:34:54,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUN-936_EVO(6063461507),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630733531238F,,864086063461507,,,,19/05/2023 18:13:00,19/03/2026 11:23:40,19/03/2026 11:23:36,4G,CH1;CH2;CH3;CH4;CH5;CH6;;,MA80-08V3,T25041102.709,8,1,2,2,,
BUO-700_EVO(9050382931),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,,,868159050382931,,,07/01/2026,17/05/2022 15:07:00,19/03/2026 05:36:01,19/03/2026 05:41:46,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24030901.649,8,1,2,2,,
BUO-755_EVO(8046979337),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630733531600F,,862708046979337,,,,30/10/2023 17:36:00,19/03/2026 08:38:23,19/03/2026 04:37:46,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
BUO-805_EVO(6063464501),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630703303220F,,864086063464501,,,,11/05/2023 18:44:00,19/03/2026 11:29:00,19/03/2026 11:31:12,Offline,CH1;CH2;CH3;CH4;CH5;CH6;;,MA80-08V3,P24112702.685,8,1,2,2,,
BUO-811_EVO(6063464295),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630733531428F,,864086063464295,,,,24/05/2023 15:34:00,28/01/2026 15:21:44,28/01/2026 15:19:52,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUO-843_EVO(6063458917),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630727783357F,,864086063458917,,,,13/05/2023 10:41:00,19/03/2026 11:17:45,18/03/2026 21:49:47,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUP-771_EVO4(9053083858),Central node,Hero-ME32-04,DCR-YANACOCHA,BUP-771,A1,,,8951101630703304830F,,868159053083858,,,,11/04/2023 09:36:00,19/03/2026 11:29:56,19/03/2026 11:28:32,Unknown,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUQ-719_EVO4(9053074865),Central node,Hero-ME32-04,DCR-YANACOCHA,BUQ-719,A1,,,8951101630733526972F,,868159053074865,,,,08/02/2023 10:04:00,19/03/2026 07:26:53,19/03/2026 07:30:59,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUQ-874_EVO4(6063452340),Central node,Hero-ME32-04,DCR-YANACOCHA,BUQ-874,A1,,,8951101630726512880F,,864086063452340,,,,11/07/2023 11:13:00,19/03/2026 10:56:37,19/03/2026 11:01:42,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUQ-896_EVO4(9053086802),Central node,Hero-ME32-04,DCR-YANACOCHA,VBW-726,A1,,,,,,,,14/01/2026,21/03/2023 10:42:00,19/03/2026 10:54:55,19/03/2026 11:02:55,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P22040101.542,4,1,2,2,,
BUQ-909_EVO4(9053069329),Central node,Hero-ME32-04,DCR-YANACOCHA,BUQ-909,A1,,,8951101630733580979F,,868159053069329,,,,25/01/2023 11:30:00,19/03/2026 09:41:34,19/03/2026 09:48:20,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUQ-911_EVO(6063464881),Central node,Hero-MA80-08,SATURNO CATALINA HUANCA,,A1,,,8951101630733529729F,,864086063464881,,,,13/05/2023 19:09:00,19/03/2026 11:24:38,19/03/2026 11:31:05,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BUR-745_EVO4(9053064627),Central node,Hero-ME32-04,DCR-YANACOCHA,BUR-745,A1,,,8951101630733530792F,,868159053064627,,,,08/02/2023 10:05:00,11/03/2026 07:27:36,11/03/2026 07:33:14,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUU-876_EVO4(9053069683),Central node,Hero-ME32-04,MULTITRAC,,A1,,,8951101630736594118F,,868159053069683,,,,25/01/2023 14:22:00,19/03/2026 11:04:27,19/03/2026 11:04:02,3G,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUV-802_EVO4(9053078759),Central node,Hero-ME32-04,MULT. TRNSP. CAJAMARCA,,A1,,,8951101630703303808F,,868159053078759,,,,21/03/2023 10:44:00,19/03/2026 10:44:09,19/03/2026 10:42:50,4G,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUW-939_EVO4(8046861709),Central node,ME32-04,COSISE,,A1,,,8951101630929359337F,,862708046861709,,,,22/11/2024 11:31:00,18/03/2026 16:30:56,18/03/2026 16:35:16,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BUX-907_EVO(8047425850),Central node,Hero-MA80-08,OSS-Constancia-Cuzco,,A1,,,8951101630882250713F,,862708047425850,,,,05/07/2024 15:03:00,19/03/2026 10:37:32,19/03/2026 10:32:21,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
BUZ-018_EVO(8042319017),Central node,Hero-MA80-08,CAAS,,A1,,,8951101630929360756F,,862708042319017,,,,19/01/2022 11:59:00,03/03/2026 11:19:57,03/03/2026 11:34:02,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T25041102.709,8,1,2,2,,
BUZ-873_EVO4(3070927310),Central node,ME30-04,GEOTEC_BAMBAS,,A1,,,8951101630985226776F,,861553070927310,,,28/02/2026,20/03/2025 16:24:14,19/03/2026 11:30:37,19/03/2026 11:30:31,4G,CH1;CH2;CH3;CH4,ME40-04NA,P24081301.A1777,4,1,4,2,,
BUZ-874_EVO(8047182121),Central node,Hero-MA80-08,GEOTEC_BAMBAS,,A1,,,8951101630847836200F,,862708047182121,,,,01/04/2024 13:18:00,19/03/2026 10:24:05,19/03/2026 10:17:35,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
BVB-689_EVO4(9053087776),Central node,Hero-ME32-04,COLLOTAN,,A1,,,8951101630976741718F,,868159053087776,,,,20/12/2022 12:09:00,19/03/2026 11:25:38,19/03/2026 11:19:06,4G,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVB-905_EVO4(9053082546),Central node,Hero-ME32-04,GEOTEC_YANACOCHA,BVB-905,A1,,,8951101630839426002F,,868159053082546,,,,09/05/2023 16:17:00,14/03/2026 10:14:05,14/03/2026 10:17:52,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVC-732_EVO4(8047691154),Central node,Hero-ME32-04,GEOTEC_YANACOCHA,BVC-732,A1,,,8951101630839425970F,,862708047691154,,,,15/05/2024 11:34:00,19/03/2026 11:09:01,19/03/2026 10:43:39,4G,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVC-824_EVO4(8047703926),Central node,Hero-ME32-04,GEOTEC_YANACOCHA,T6U-196,A1,,,8951101632937166464F,,862708047703926,,,,25/03/2024 14:28:00,19/03/2026 06:11:54,19/03/2026 06:33:22,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVC-833_EVO4(8047694380),Central node,Hero-ME32-04,GEOTEC_YANACOCHA,BVC-833,A1,,,8951101130044273901F,,862708047694380,,,,22/03/2024 10:53:00,19/03/2026 10:50:42,19/03/2026 10:53:28,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVC-920_EVO4(8045148470),Central node,Hero-ME32-04,GEOTEC_YANACOCHA,BVC-920,A1,,,8951101630994390241F,,862708045148470,,,,10/10/2023 16:41:00,16/03/2026 14:15:31,16/03/2026 14:33:33,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVE-817_EVO(8049359651),Central node,Hero-ME30-04,T.Manrique,,A1,,,8951101630985222585F,,862708049359651,,1G4WX25E0600041,,07/08/2025 15:30:51,19/03/2026 11:16:25,19/03/2026 11:17:49,Offline,DMS;ADAS;CH3;CH4,ME31-08N,T25070701.2422,4,1,4,2,,
BVF-874_EVO(9053657024),Central node,Hero-MA80-08,TRANSCORD,,A1,,,8951101630608858229F,,868159053657024,,,,13/07/2022 12:25:00,19/03/2026 10:18:39,19/03/2026 11:00:59,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BVF-887_EVO(9053658386),Central node,Hero-MA80-08,TRANSCORD,,A1,,,,,868159053658386,,,,08/07/2022 18:02:00,19/03/2026 10:56:48,19/03/2026 10:53:37,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24040901.649,8,1,2,2,,
BVG-324_EVO4(8045162117),Central node,Hero-ME32-04,DEYFOR,BVG-324,A1,,,8951101630839426259F,,862708045162117,,,,15/03/2024 10:16:00,19/03/2026 07:51:49,19/03/2026 08:02:17,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVH-863_EVO(9050384564),Central node,Hero-MA80-08,INMEMPE,,A1,,,,,,,,,17/05/2022 16:08:00,28/12/2024 11:01:17,28/12/2024 11:04:55,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P23053101.511,8,1,2,2,,
BVI-796_EVO(9050382881),Central node,Hero-MA80-08,RANSA-YANACOCHA,,A1,,,8951101639680581732F,,868159050382881,,,21/01/2026,14/05/2022 09:09:00,19/03/2026 11:08:33,19/03/2026 11:23:52,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BVI-839_EVO(9050383038),Central node,Hero-MA80-08,RANSA-YANACOCHA,,A1,,,8951101630976740611F,,868159050383038,,,,14/05/2022 09:53:00,19/03/2026 11:20:51,19/03/2026 11:26:56,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T25041102.709,8,1,2,2,,
BVK-772_EVO(8045154247),Central node,Hero-MA80-08,SATURNO ACARREO,,A1,,,,,,,,,15/07/2023 16:46:00,16/04/2025 06:20:54,16/04/2025 06:27:59,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24030901.649,8,1,2,2,,
BVK-821_EVO(8045652158),Central node,Hero-MA80-08,SATURNO ACARREO,,A1,,,,,,,,,15/07/2023 16:46:00,11/04/2025 16:34:44,11/04/2025 16:45:04,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24030901.649,8,1,2,2,,
BVK-852_EVO(8048853647),Central node,Hero-MA80-08,CENTENARIO,,A1,,,8951101630914514599F,,862708048853647,,,,23/10/2024 14:46:00,19/03/2026 10:32:39,19/03/2026 11:10:35,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24081701.685,8,1,2,2,,
BVK-924_EVO(8045167942),Central node,Hero-MA80-08,SATURNO ACARREO,,A1,,,,,,,,,15/07/2023 16:45:00,16/04/2025 11:23:15,16/04/2025 11:42:48,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24030901.649,8,1,2,2,,
BVL-094_EVO(5048985616),Central node,Hero-MA80-08,ECONMINC,,A1,,,8951101630880941453F,,861585048985616,,,,18/01/2022 17:23:00,19/03/2026 10:39:54,19/03/2026 10:44:29,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BVL-372_EVO(5048984809),Central node,Hero-MA80-08,SUSPENDIDO,,A1,,,,,861585048984809,,,07/02/2026,18/01/2022 17:29:00,27/02/2026 15:53:47,27/02/2026 15:55:16,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T2308dele.529,8,1,2,2,,
BVL-450_EVO4(3070902016),Central node,ME30-04,PCC,,A1,,,8951101139058241803F,,861553070902016,,,02/02/2026,25/04/2025 00:50:39,19/03/2026 09:56:41,19/03/2026 10:04:25,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
BVL-748_EVO(8045662371),Central node,Hero-MA80-08,SATURNO ACARREO,,A1,,,,,,,,,15/07/2023 16:49:00,16/04/2025 13:05:11,16/04/2025 13:13:42,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24030901.649,8,1,2,2,,
BVL-759_EVO(8045150922),Central node,Hero-MA80-08,SATURNO ACARREO,,A1,,,,,,,,,15/07/2023 16:48:00,16/04/2025 12:53:16,16/04/2025 12:55:21,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24030901.649,8,1,2,2,,
BVL-814_EVO4(3073020139),Central node,Hero-ME30-04,ADVENTOURS,,A1,,,8951101132087660762F,,861553073020139,,1G4WX25J2100098,27/02/2026,12/01/2026 11:15:26,11/03/2026 10:20:39,11/03/2026 10:29:45,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
BVL-820_EVO4(6063455467),Central node,Hero-ME32-04,MYSER_CONS,,A1,,,,,,,,,11/07/2023 14:22:00,09/02/2026 07:37:14,09/02/2026 07:41:44,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P23022101.1333,4,1,2,2,,
BVL-841_EVO(9053658832),Central node,Hero-MA80-08,MYSER,V9G-746_EVO,A1,,,8951101630918950674F,,862708042273768,,,,18/10/2022 09:04:00,19/03/2026 10:36:50,19/03/2026 11:04:09,Offline,V9G-746_CH1;V9G-746_CH2;V9G-746_CH3;V9G-746_CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24072901.685,8,1,2,2,,
BVL-841_EVO4(6063467397),Central node,Hero-ME32-04,EVO_DESINSTALADO,,A1,,,,,,,,,18/07/2023 10:03:00,02/03/2024 12:28:18,02/03/2024 12:29:39,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P23022101.1333,4,1,2,2,,
BVN-781_EVO(6062897883),Central node,Hero-MA80-08,S2E,,A1,,,,,864086062897883,,,02/03/2026,13/05/2023 08:54:00,18/03/2026 16:48:07,18/03/2026 16:52:26,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24040901.649,8,1,2,2,,
BVO-291_EVO4(9050380646),Central node,Hero-ME32-04,SAGITARIO,,A1,,,8951101630847836085F,,868159050380646,,,,02/02/2023 12:50:00,19/03/2026 11:25:49,19/03/2026 11:22:49,4G,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVO-364_EVO(8046893041),Central node,Hero-MA80-08,SUSPENDIDO,,A1,,,,,862708046893041,,,12/03/2026,30/03/2024 12:14:00,19/03/2026 10:59:33,19/03/2026 11:10:32,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24040901.649,8,1,2,2,,
BVO-736_EVO4(6063458313),Central node,Hero-ME32-04,CONFIPETROL,BVO-736,A1,,,8951101630726512914F,,864086063458313,,,,11/07/2023 09:35:00,18/03/2026 15:52:30,18/03/2026 15:54:11,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVO-741_EVO(9053659350),Central node,Hero-MA80-08,MYSER,,A1,,,8951101630904692249F,,862708046064031,,,,17/10/2022 11:15:00,19/03/2026 08:14:03,19/03/2026 08:59:42,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BVO-935_EVO4(6063454056),Central node,Hero-ME32-04,POLARIS,,A1,,,,,,,,,11/07/2023 14:21:00,23/11/2023 14:39:29,23/11/2023 15:04:19,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P23022101.1333,4,1,2,2,,
BVP-317_EVO(8042273701),Central node,Hero-MA80-08,SUSPENDIDO,,A1,,,,,862708042273701,,,12/03/2026,19/01/2022 12:00:00,19/03/2026 11:25:51,19/03/2026 11:15:52,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24040901.649,8,1,2,2,,
BVP-470_EVO4(6063461101),Central node,Hero-ME32-04,GRUPO DAVILA,,A1,,,8951101630985223450F,,864086063461101,,,,11/07/2023 13:25:00,19/03/2026 06:38:28,19/03/2026 06:44:08,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
BVQ-168_EVO(5048993602),Central node,Hero-MA80-08,SUSPENDIDO,,A1,,,,,861585048993602,,,12/03/2026,18/01/2022 17:01:00,24/01/2026 09:16:05,24/01/2026 09:24:48,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24040901.649,8,1,2,2,,
BVQ-268_EVO(5048981441),Central node,Hero-MA80-08,SUSPENDIDO,,A1,,,8951101630530921020F,,861585048981441,,,12/03/2026,18/01/2022 17:23:00,18/02/2026 09:09:22,18/02/2026 09:16:56,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
BVR-327_EVO4(3070935560),Central node,ME30-04,DEYFOR2,,A1,,,8951101630994387551F,,861553070935560,,,12/01/2026,25/04/2025 09:59:53,19/03/2026 10:17:22,19/03/2026 10:20:32,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
BVR-756_EVO4(6063460566),Central node,Hero-ME32-04,RENTAEQUIPOS,,A1,,,,,864086063460566,,,,18/07/2023 10:03:00,19/03/2026 07:36:06,19/03/2026 07:37:41,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P23022101.1333,4,1,2,2,,
BVR-909_EVO4(6063454619),Central node,Hero-ME32-04,RENTAEQUIPOS,,A1,,,8951101630726512898F,,864086063454619,,,,11/07/2023 12:10:00,19/03/2026 11:17:38,19/03/2026 11:20:44,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
